100000 1000 50 10 30
0 56 86 42 32 6
0 56 91 2 47 4
0 57 0 42 32 7
0 57 12 37 49 8
0 57 26 50 51 6
0 57 63 37 49 6
0 57 88 42 32 8
0 58 0 42 32 7
0 58 17 37 49 1
0 58 22 37 49 0
0 58 56 37 49 3
0 58 81 37 49 7
0 58 87 37 49 4
0 59 3 37 49 1
0 59 15 37 49 6
0 59 38 37 49 9
0 59 43 37 49 1
0 59 50 37 49 2
0 59 80 37 49 5
0 59 89 37 49 2
0 60 33 37 49 8
0 60 65 37 49 6
0 60 91 37 49 3
0 60 91 42 32 6
0 60 98 42 32 6
0 60 99 42 32 9
0 61 39 37 49 7
0 61 52 37 49 5
0 61 68 26 44 1
0 61 69 42 32 4
0 61 71 42 32 7
0 61 75 42 32 7
0 61 91 37 49 4
0 61 94 37 49 1
0 62 15 37 49 8
0 62 16 95 87 6
0 62 35 37 49 1
0 62 40 37 49 0
0 62 49 5 96 1
0 62 60 37 49 2
0 62 75 37 49 6
0 62 75 42 32 8
0 62 78 42 32 3
0 62 88 42 32 1
0 62 93 42 32 0
0 63 1 42 32 6
0 63 13 37 49 0
0 63 13 37 49 2
0 63 18 37 49 6
0 63 23 37 49 2
0 63 50 37 49 7
0 63 62 37 49 2
0 63 75 37 49 7
0 63 87 42 32 9
0 64 1 42 32 7
0 64 8 37 49 6
0 64 8 42 32 4
0 64 16 37 49 3
0 64 60 37 49 0
0 64 60 37 49 8
0 64 76 42 32 7
0 64 83 37 49 5
0 64 88 42 32 0
0 65 1 37 49 4
0 65 36 37 49 3
0 65 59 42 32 6
0 65 69 42 32 0
0 65 88 42 32 7
0 65 90 37 49 3
0 65 91 37 49 0
0 65 96 42 32 1
0 66 2 42 32 0
0 66 8 37 49 6
0 66 29 37 49 8
0 66 30 37 49 1
0 66 67 42 32 2
0 66 72 37 49 5
0 66 82 42 32 1
0 66 84 37 49 8
0 66 91 42 32 8
0 67 24 37 49 2
0 67 25 37 49 6
0 67 59 42 32 6
0 67 75 37 49 0
0 67 78 37 49 8
0 67 79 42 32 8
0 67 93 37 49 0
0 67 98 37 49 8
0 68 7 37 49 9
0 68 19 37 49 7
0 68 34 88 54 8
0 68 35 42 32 6
0 68 48 37 49 1
0 68 51 37 49 1
0 68 52 37 49 7
0 68 58 42 32 8
0 68 68 37 49 7
0 68 71 37 49 8
0 68 95 37 49 4
0 69 3 37 49 4
0 69 38 37 49 2
0 69 43 37 49 5
0 69 63 42 32 6
0 69 64 37 49 2
0 69 67 37 49 9
0 69 71 42 32 6
0 69 75 37 49 8
0 69 86 42 32 1
0 69 87 37 49 8
0 69 90 42 32 3
0 70 27 37 49 0
0 70 55 42 32 5
0 70 55 42 32 7
0 70 95 42 32 1
0 70 97 42 32 8
0 71 2 37 49 6
0 71 6 42 32 6
0 71 21 11 97 4
0 71 62 42 32 1
0 71 66 37 49 2
0 71 66 42 32 9
0 71 79 37 49 2
0 71 86 42 32 7
0 71 89 42 32 4
0 71 91 42 32 9
0 72 0 42 32 3
0 72 12 42 32 9
0 72 31 37 49 2
0 72 37 42 32 9
0 72 39 37 49 8
0 72 45 42 32 9
0 72 56 37 49 8
0 72 61 42 32 4
0 72 89 42 32 1
0 73 10 37 49 5
0 73 35 37 49 7
0 73 49 42 32 1
0 73 53 37 49 3
0 73 59 37 49 1
0 73 68 42 32 0
0 73 70 37 49 0
0 73 88 37 49 5
0 73 93 42 32 5
0 73 99 42 32 0
0 74 4 42 32 0
0 74 11 37 49 7
0 74 13 37 49 9
0 74 14 37 49 9
0 74 45 42 32 8
0 74 69 37 49 5
0 75 3 37 49 3
0 75 20 42 32 2
0 75 34 37 49 7
0 75 35 37 49 7
0 75 39 37 49 7
0 75 51 42 32 6
0 75 52 37 49 4
0 75 64 42 32 1
0 75 72 37 49 1
0 75 88 42 32 3
0 75 89 37 49 0
0 76 4 37 49 4
0 76 7 42 32 1
0 76 37 37 49 3
0 76 55 37 49 0
0 76 55 37 49 6
0 76 61 37 49 1
0 76 69 37 49 8
0 76 73 37 49 1
0 76 92 37 49 3
0 77 6 42 32 6
0 77 15 37 49 6
0 77 22 37 49 2
0 77 23 37 49 7
0 77 48 37 49 2
0 77 50 37 49 4
0 77 65 37 49 6
0 77 71 37 49 3
0 77 86 37 49 4
0 78 12 42 32 2
0 78 67 37 49 8
0 78 70 37 49 0
0 78 70 37 49 3
0 78 80 42 32 3
0 78 99 37 49 3
0 79 6 37 49 9
0 79 16 42 32 9
0 79 22 37 49 0
0 79 28 37 49 4
0 79 32 37 49 2
0 79 57 37 49 5
0 79 66 37 49 7
0 79 74 42 32 8
0 79 76 37 49 9
0 79 89 42 32 7
0 79 92 42 32 3
0 79 96 37 49 6
0 80 20 56 26 6
0 80 24 91 84 2
0 80 50 37 49 9
0 80 70 37 49 5
0 80 71 42 32 3
0 81 26 37 49 9
0 81 54 37 49 6
0 81 56 37 49 0
0 81 68 42 32 5
0 81 75 42 32 7
0 81 81 42 32 6
0 81 93 37 49 0
0 82 2 37 49 2
0 82 18 37 49 9
0 82 27 37 49 5
0 82 53 37 49 4
0 82 65 37 49 2
0 82 69 42 32 9
0 82 74 42 32 3
0 82 83 42 32 5
0 83 4 37 49 0
0 83 7 37 49 2
0 83 7 42 32 4
0 83 8 42 32 7
0 83 50 37 49 2
0 83 50 37 49 8
0 83 75 37 49 5
0 83 77 37 49 1
0 83 77 42 32 8
0 84 18 37 49 5
0 84 33 37 49 0
0 84 36 37 49 1
0 84 54 37 49 0
0 84 55 37 49 5
0 84 83 42 32 5
0 84 89 42 32 0
0 84 99 42 32 3
0 85 1 42 32 0
0 85 9 42 32 7
0 85 20 37 49 0
0 85 41 42 32 9
0 85 56 42 32 6
0 85 83 37 49 5
0 85 85 42 32 5
0 85 93 37 49 6
0 86 0 37 49 1
0 86 15 42 32 5
0 86 16 42 32 5
0 86 23 37 49 9
0 86 32 37 49 3
0 86 42 42 32 8
0 86 53 37 49 0
0 86 60 37 49 9
0 86 79 37 49 9
0 86 81 37 49 3
0 86 87 37 49 2
0 86 91 42 32 9
0 87 4 37 49 2
0 87 6 37 49 6
0 87 26 37 49 2
0 87 35 42 32 5
0 87 53 37 49 4
0 87 78 37 49 5
0 87 81 42 32 4
0 88 19 71 68 7
0 88 46 42 32 2
0 88 51 37 49 5
0 88 58 42 32 0
0 88 58 42 32 5
0 88 60 37 49 9
0 88 62 37 49 6
0 88 69 42 32 4
0 88 71 42 32 6
0 88 96 42 32 5
0 88 97 37 49 5
0 89 21 42 32 7
0 89 43 42 32 6
0 89 55 42 32 5
0 89 59 37 49 6
0 89 67 42 32 1
0 89 69 37 49 0
0 89 82 37 49 0
0 89 89 37 49 3
0 89 93 42 32 6
0 89 94 37 49 5
0 90 7 42 32 2
0 90 9 42 32 5
0 90 64 37 49 9
0 90 73 37 49 4
0 90 91 37 49 9
0 90 93 37 49 0
0 90 99 37 49 2
0 90 99 37 49 5
0 91 0 37 49 3
0 91 10 37 49 7
0 91 15 37 49 9
0 91 21 42 32 5
0 91 63 42 32 9
0 91 67 42 32 7
0 91 78 37 49 4
0 91 88 42 32 5
0 92 9 37 49 4
0 92 27 42 32 6
0 92 45 37 49 3
0 92 49 42 32 8
0 92 51 42 32 6
0 92 63 37 49 3
0 92 85 37 49 7
0 92 91 37 49 9
0 92 93 37 49 5
0 92 95 42 32 2
0 93 0 37 49 0
0 93 12 37 49 7
0 93 18 42 32 8
0 93 43 37 49 5
0 93 79 92 45 2
0 93 83 42 32 9
0 93 91 42 32 3
0 93 96 37 49 9
0 94 3 37 49 9
0 94 8 37 49 6
0 94 24 37 49 5
0 94 26 37 49 3
0 94 29 37 49 7
0 94 32 42 32 7
0 94 45 37 49 6
0 94 47 42 32 9
0 94 63 42 32 8
0 94 65 42 32 9
0 94 74 37 49 6
0 94 89 42 32 8
0 94 95 37 49 6
0 95 8 42 32 3
0 95 23 37 49 3
0 95 35 37 49 0
0 95 60 37 49 9
0 95 63 37 49 5
0 95 64 42 32 0
0 95 77 37 49 6
0 95 78 37 49 5
0 96 4 37 49 7
0 96 13 37 49 1
0 96 16 42 32 5
0 96 30 42 32 4
0 96 57 42 32 4
0 96 77 37 49 7
0 96 91 42 32 9
0 97 12 42 32 3
0 97 15 37 49 7
0 97 40 42 32 8
0 97 41 42 32 8
0 97 66 42 32 2
0 97 69 42 32 5
0 97 86 37 49 6
0 97 89 37 49 1
0 97 95 42 32 3
0 98 16 37 49 4
0 98 21 37 49 2
0 98 44 42 32 7
0 98 49 42 32 0
0 98 63 37 49 3
0 98 64 37 49 6
0 98 69 42 32 4
0 98 71 42 32 4
0 98 73 42 32 5
0 98 77 42 32 6
0 99 7 42 32 0
0 99 30 61 70 5
0 99 80 42 32 3
0 99 82 42 32 3
0 99 89 42 32 1
0 99 98 37 49 8
1 1 33 37 49 0
1 2 58 12 15 0
1 2 74 57 96 3
1 4 96 30 27 2
1 6 33 23 72 6
1 7 15 42 32 8
1 9 55 42 32 3
1 11 54 15 30 4
1 12 50 42 32 4
1 14 32 37 49 4
1 15 4 42 32 2
1 18 66 37 49 3
1 33 56 37 49 5
1 33 59 13 71 3
1 34 6 37 49 3
1 36 74 90 17 1
1 38 71 37 49 3
1 38 80 37 49 4
1 39 17 13 84 2
1 40 1 42 32 9
1 44 92 42 32 4
1 51 63 71 82 7
1 53 51 84 19 0
1 55 63 37 49 6
1 60 56 37 49 7
1 60 78 42 32 7
1 64 16 42 32 6
1 65 34 37 49 1
1 73 22 42 32 5
1 74 78 16 79 2
1 77 91 11 16 3
1 80 49 50 82 0
1 83 60 14 90 8
1 86 60 44 15 0
1 86 70 43 91 1
1 88 67 10 96 3
1 89 46 42 32 1
1 91 28 95 45 3
1 92 52 71 40 3
2 6 15 42 32 2
2 9 6 58 86 5
2 11 28 42 32 5
2 11 72 17 38 4
2 18 37 37 49 5
2 21 24 29 17 0
2 24 1 42 32 5
2 25 14 42 32 5
2 25 31 25 40 0
2 28 45 76 13 2
2 30 52 37 49 9
2 32 70 37 49 9
2 33 11 79 45 2
2 33 94 77 5 8
2 35 2 68 73 6
2 36 1 42 32 7
2 36 8 55 12 5
2 38 84 2 47 5
2 41 22 25 85 7
2 47 13 84 52 7
2 47 59 37 49 8
2 49 48 83 19 4
2 52 77 37 49 3
2 55 76 70 26 8
2 58 68 42 32 2
2 59 48 37 49 3
2 61 4 42 32 5
2 69 8 66 1 3
2 72 30 42 32 4
2 72 39 9 97 2
2 78 47 37 49 2
2 81 5 28 28 2
2 85 43 42 32 5
2 87 29 42 32 9
2 90 19 14 70 2
2 92 2 48 2 3
2 93 75 38 1 7
2 99 13 87 15 6
3 2 36 58 23 7
3 2 50 70 34 1
3 2 52 8 23 1
3 7 39 42 32 0
3 7 42 42 32 1
3 9 49 42 32 7
3 12 25 42 32 5
3 13 19 51 14 7
3 14 65 37 49 0
3 17 27 90 59 6
3 24 16 42 32 9
3 25 1 42 32 7
3 27 42 53 45 0
3 30 24 74 61 2
3 33 42 37 49 9
3 35 55 42 32 6
3 36 39 98 57 6
3 39 33 37 49 1
3 41 33 90 59 8
3 41 53 45 79 1
3 42 39 89 99 5
3 43 87 37 49 7
3 44 33 37 49 8
3 46 59 42 32 9
3 46 88 27 77 0
3 48 25 67 91 6
3 51 60 23 4 2
3 51 91 96 59 3
3 52 21 33 54 4
3 53 80 42 32 2
3 53 88 71 81 2
3 55 79 21 68 2
3 56 4 49 87 6
3 56 76 42 32 2
3 58 57 1 92 8
3 67 26 42 32 6
3 71 9 42 32 4
3 78 11 42 32 1
3 82 45 42 32 4
3 82 77 24 25 3
3 84 52 42 32 9
3 84 60 13 61 7
3 97 24 42 32 6
4 0 20 42 32 0
4 0 44 42 32 4
4 8 67 14 49 4
4 14 11 42 32 5
4 16 43 42 32 8
4 18 63 37 49 7
4 19 0 5 60 2
4 19 69 42 32 0
4 21 31 0 87 2
4 22 8 42 32 8
4 25 71 42 32 8
4 27 52 37 49 8
4 32 43 42 32 9
4 34 72 42 32 5
4 40 79 37 49 5
4 45 3 10 12 9
4 48 63 92 75 3
4 56 12 15 69 0
4 56 69 42 32 5
4 57 4 42 32 3
4 58 47 80 1 7
4 59 74 42 32 1
4 64 71 40 77 6
4 68 17 42 32 5
4 70 46 67 20 4
4 72 44 42 32 4
4 72 45 42 32 2
4 79 45 1 56 1
4 84 8 42 32 1
4 86 21 42 32 1
4 88 43 2 36 9
4 91 66 10 83 0
4 93 9 27 90 7
4 97 55 37 92 9
5 5 21 42 32 2
5 6 33 42 32 0
5 6 66 94 0 8
5 9 16 85 94 9
5 11 25 42 32 0
5 11 63 42 32 1
5 12 43 42 32 7
5 12 46 37 49 1
5 14 46 37 49 0
5 16 48 37 49 0
5 16 96 61 59 1
5 17 66 56 33 9
5 22 10 42 32 0
5 22 51 37 49 8
5 25 9 42 32 0
5 25 62 37 49 2
5 25 67 37 49 1
5 25 84 37 49 0
5 26 20 22 56 3
5 27 68 37 49 2
5 28 48 42 32 1
5 32 15 42 32 0
5 34 39 37 49 7
5 34 42 37 49 5
5 36 13 37 49 1
5 39 38 82 85 1
5 40 78 21 62 1
5 40 97 32 78 5
5 41 20 12 21 2
5 42 92 42 32 3
5 44 76 75 88 6
5 45 70 37 49 2
5 49 10 42 32 6
5 51 52 42 32 6
5 51 62 42 32 7
5 52 64 42 32 3
5 54 56 37 49 3
5 57 54 42 32 5
5 60 18 11 93 0
5 63 2 79 61 6
5 65 8 60 2 0
5 67 20 40 18 8
5 68 17 42 32 3
5 68 44 42 32 0
5 71 9 42 32 5
5 73 51 42 32 0
5 79 10 42 32 5
5 82 52 84 50 1
5 85 13 32 42 6
5 94 42 2 14 9
5 94 57 70 98 0
5 96 45 48 4 5
6 0 39 42 32 0
6 0 71 79 13 5
6 1 61 1 91 0
6 1 87 46 9 0
6 2 45 42 32 1
6 4 36 87 62 4
6 5 5 25 96 4
6 5 73 49 38 8
6 10 56 84 91 4
6 12 58 44 22 1
6 12 61 42 32 1
6 15 58 1 86 5
6 16 39 42 32 4
6 16 46 37 49 3
6 18 44 42 32 2
6 31 17 88 18 6
6 31 35 37 49 2
6 31 66 63 83 7
6 32 95 1 73 3
6 37 11 7 32 5
6 37 78 42 32 4
6 44 58 37 49 9
6 51 28 97 93 5
6 51 39 37 49 5
6 53 25 42 32 9
6 57 40 37 49 1
6 61 42 37 49 3
6 62 60 40 45 2
6 64 50 37 49 0
6 66 39 42 32 6
6 66 70 42 32 1
6 67 21 79 14 1
6 69 23 42 32 6
6 70 52 27 99 3
6 71 10 90 1 6
6 71 40 89 21 4
6 71 51 42 32 5
6 71 67 36 11 6
6 72 24 42 32 1
6 74 46 94 80 3
6 78 27 42 32 5
6 79 99 29 64 8
6 82 32 42 32 2
6 83 42 80 94 8
6 87 63 67 36 6
6 91 40 42 32 3
6 94 64 13 26 1
6 98 2 43 69 2
7 0 17 85 71 5
7 3 54 42 32 0
7 4 33 86 69 8
7 6 55 13 1 5
7 7 45 42 32 2
7 13 42 42 32 0
7 14 50 33 61 8
7 17 57 69 69 8
7 19 18 18 90 7
7 21 93 19 13 0
7 23 45 42 32 2
7 24 66 64 60 8
7 25 3 10 80 2
7 25 59 42 32 0
7 26 16 66 74 1
7 28 3 84 6 6
7 32 62 10 19 7
7 33 57 37 49 3
7 34 71 45 47 0
7 35 73 42 32 0
7 41 51 37 49 5
7 41 77 42 32 0
7 45 73 42 32 1
7 49 17 42 13 6
7 50 26 9 19 8
7 50 96 58 44 4
7 51 81 47 25 5
7 53 55 37 49 7
7 56 1 55 68 9
7 57 7 95 69 9
7 57 57 42 32 4
7 58 78 94 17 9
7 59 41 42 32 5
7 77 3 28 66 2
7 78 64 13 2 8
7 79 97 83 96 1
7 89 29 42 32 0
7 91 82 9 48 6
7 93 33 42 32 8
7 94 20 2 78 2
7 95 78 19 80 3
7 95 93 88 46 6
7 97 54 58 67 5
8 3 8 42 32 0
8 3 59 22 35 3
8 4 46 12 76 9
8 8 7 37 10 3
8 11 43 42 32 9
8 15 44 47 12 4
8 16 25 42 32 5
8 19 60 37 49 1
8 25 28 7 84 6
8 27 45 42 32 0
8 28 25 42 32 8
8 28 62 5 32 8
8 29 35 96 22 8
8 31 41 81 84 5
8 32 2 42 32 5
8 32 28 90 60 8
8 33 55 26 82 4
8 34 39 37 49 4
8 36 31 37 49 0
8 36 36 37 49 7
8 36 82 74 36 6
8 43 64 51 12 3
8 43 75 68 69 7
8 49 0 42 32 4
8 50 68 82 50 8
8 51 41 42 32 8
8 52 30 74 21 5
8 55 27 42 32 0
8 57 20 7 66 9
8 64 22 42 32 3
8 66 95 80 96 2
8 67 52 42 32 1
8 73 39 42 32 2
8 80 32 42 32 3
8 81 8 56 97 5
8 89 23 87 75 1
8 89 37 24 51 5
8 95 87 73 57 0
8 96 15 80 85 2
8 96 27 69 87 4
9 0 95 19 29 3
9 1 40 42 32 0
9 1 48 42 32 0
9 10 38 42 32 0
9 11 35 52 10 9
9 12 24 42 32 9
9 16 45 37 49 6
9 20 23 56 64 4
9 22 20 42 32 0
9 23 51 42 32 0
9 28 11 42 32 6
9 31 0 42 32 5
9 33 62 31 53 0
9 34 64 42 32 2
9 36 23 37 49 2
9 38 15 83 81 0
9 40 55 89 88 9
9 43 60 42 32 5
9 44 60 42 32 8
9 45 37 37 49 5
9 51 14 42 32 1
9 51 22 42 32 7
9 52 49 37 49 0
9 53 23 42 32 6
9 53 68 2 16 8
9 55 24 42 32 3
9 55 36 47 4 4
9 56 45 54 6 5
9 57 23 97 17 8
9 59 11 42 32 6
9 61 45 42 32 6
9 61 77 78 30 0
9 62 11 91 12 4
9 62 12 42 32 9
9 63 45 42 32 1
9 65 51 54 75 3
9 71 14 52 39 7
9 82 37 56 92 1
9 84 20 42 32 1
9 88 71 76 83 3
10 5 26 42 32 4
10 12 14 73 64 2
10 13 52 37 49 3
10 14 22 42 32 6
10 16 47 45 6 5
10 19 1 70 9 9
10 19 22 42 32 6
10 26 51 37 49 8
10 26 63 62 90 8
10 28 97 45 73 7
10 29 14 42 32 2
10 29 39 42 32 4
10 31 11 42 32 2
10 32 15 42 32 6
10 34 53 12 32 1
10 37 33 37 49 2
10 38 33 37 49 8
10 39 33 33 7 1
10 43 53 37 49 4
10 44 3 67 99 0
10 44 53 42 32 7
10 45 48 42 32 7
10 51 43 42 32 6
10 51 47 42 32 9
10 52 13 0 88 3
10 55 54 37 49 0
10 56 61 37 49 2
10 58 36 17 50 4
10 59 45 32 72 1
10 63 52 31 25 8
10 65 60 93 33 8
10 65 69 37 31 5
10 67 65 82 87 5
10 69 27 42 32 3
10 76 45 42 32 2
10 82 44 42 32 0
10 83 89 43 36 0
10 85 6 58 72 4
10 85 48 49 55 1
10 86 40 42 32 0
10 88 2 23 46 5
10 90 52 86 4 9
10 90 78 93 73 0
10 95 33 34 30 6
10 99 64 1 75 8
11 2 32 42 32 6
11 3 17 42 94 8
11 4 82 38 99 3
11 10 41 42 32 2
11 14 98 87 97 7
11 16 62 94 35 7
11 21 37 42 32 2
11 21 46 42 32 2
11 21 94 23 2 6
11 24 54 42 32 1
11 26 65 28 87 3
11 28 88 42 32 0
11 31 51 42 32 8
11 40 47 37 49 3
11 43 38 37 49 8
11 44 57 42 32 3
11 44 92 67 75 1
11 48 0 42 32 5
