200000 1000 100 5 5
1 50 45 46 50 2
1 50 50 59 49 2
1 50 53 56 51 0
1 50 54 40 43 2
1 50 60 52 46 1
1 50 68 66 53 7
1 51 42 53 54 5
1 51 47 41 49 4
1 51 47 56 50 1
1 51 58 5 95 0
1 52 46 57 47 1
1 52 50 48 46 3
1 52 54 44 47 0
1 53 57 51 58 0
1 54 40 95 5 5
1 54 51 54 48 1
1 54 58 58 52 6
1 55 40 52 33 0
1 55 51 95 5 0
1 55 58 95 5 2
1 56 48 39 46 1
1 56 50 53 43 0
1 57 49 45 43 1
1 57 52 57 53 0
1 57 61 41 47 0
1 58 45 52 51 4
1 58 52 54 65 3
1 59 47 49 36 7
1 59 50 50 43 1
1 61 54 5 95 2
1 63 45 41 58 3
1 66 49 54 50 4
1 67 51 55 43 5
1 67 52 39 43 5
1 95 5 5 95 0
1 95 5 43 62 0
1 95 5 51 56 0
1 95 5 54 43 0
2 5 95 49 63 0
2 5 95 51 43 0
2 5 95 67 50 0
2 5 95 95 5 0
2 33 52 58 55 7
2 35 54 45 43 7
2 37 43 51 57 1
2 38 58 43 62 7
2 39 47 44 44 0
2 40 41 55 45 3
2 40 49 30 50 4
2 40 56 66 50 8
2 40 59 45 64 6
2 41 49 49 53 3
2 41 49 56 50 3
2 43 46 47 49 1
2 44 51 50 42 4
2 44 56 47 53 5
2 45 46 55 45 4
2 45 47 45 45 0
2 45 47 49 62 2
2 45 51 44 47 4
2 46 42 45 54 5
2 46 44 52 60 6
2 46 47 39 57 1
2 46 50 46 54 0
2 46 56 42 54 5
2 47 45 50 41 1
2 47 47 48 50 3
2 47 50 50 48 0
2 47 51 53 65 5
2 47 54 50 48 4
2 47 54 57 52 3
2 47 56 49 47 3
2 48 32 53 47 1
2 48 40 52 57 6
2 48 44 5 95 3
2 48 45 57 48 3
2 48 53 46 52 1
2 48 53 47 54 1
2 48 61 42 42 2
2 49 38 50 57 9
2 49 48 52 42 4
2 49 49 5 95 0
2 49 53 54 65 1
2 49 59 52 43 3
2 50 38 48 54 4
2 50 40 5 95 4
2 50 47 49 53 1
2 50 49 50 35 1
2 50 55 45 58 0
2 50 58 36 47 2
2 50 64 48 54 4
2 51 40 5 95 0
2 51 43 48 42 3
2 51 45 5 95 4
2 51 51 51 53 1
2 51 54 50 60 3
2 51 57 49 42 6
2 51 57 57 47 0
2 51 59 49 59 1
2 51 65 5 95 5
2 51 68 48 68 2
2 52 33 56 54 6
2 52 42 95 5 5
2 52 43 5 95 3
2 52 50 49 54 1
2 52 51 45 53 3
2 52 51 47 56 4
2 52 51 53 52 0
2 52 52 44 39 4
2 53 35 45 48 1
2 53 48 55 47 1
2 53 52 55 48 4
2 53 53 46 66 2
2 53 57 49 47 0
2 53 67 48 44 4
2 54 48 50 40 6
2 54 48 60 48 1
2 54 51 48 42 4
2 54 54 50 40 2
2 55 55 48 65 1
2 55 57 48 50 1
2 55 64 5 95 2
2 55 65 42 60 7
2 57 43 95 5 5
2 57 51 51 45 4
2 57 52 45 46 4
2 57 61 51 48 4
2 58 45 51 55 4
2 59 39 63 49 7
2 59 50 53 50 4
2 62 49 46 53 5
2 62 49 53 44 3
2 62 51 53 53 5
2 62 56 43 48 8
2 65 51 53 44 4
2 66 48 50 44 2
2 95 5 5 95 0
2 95 5 51 45 0
3 5 95 47 50 0
3 5 95 49 42 0
3 5 95 50 56 0
3 30 50 52 52 0
3 31 49 45 51 3
3 34 46 49 57 4
3 34 47 48 57 2
3 34 49 48 46 5
3 36 50 43 39 4
3 38 55 55 46 5
3 39 46 44 38 6
3 40 55 5 95 1
3 40 56 51 55 3
3 41 45 45 49 2
3 41 54 47 56 2
3 43 51 56 50 3
3 44 48 51 50 3
3 44 49 53 46 3
3 45 51 54 49 1
3 45 53 51 56 1
3 46 41 49 43 2
3 46 59 44 53 0
3 47 39 42 59 0
3 47 43 49 59 2
3 47 44 38 50 6
3 47 47 59 49 2
3 47 48 50 52 2
3 47 54 49 50 4
3 48 43 51 53 2
3 48 45 49 68 4
3 48 47 34 49 1
3 48 48 53 60 4
3 48 51 44 49 4
3 48 58 48 49 4
3 49 35 37 48 0
3 49 39 52 43 0
3 49 44 46 48 3
3 49 45 48 66 3
3 49 50 54 54 5
3 49 54 51 58 0
3 49 59 45 48 0
3 49 65 45 47 5
3 50 32 48 42 5
3 50 41 49 47 4
3 50 44 48 67 0
3 50 51 48 50 2
3 50 59 51 51 4
3 51 39 48 65 9
3 51 49 5 95 5
3 51 53 57 53 0
3 51 54 45 47 1
3 51 54 47 56 4
3 51 54 50 40 4
3 51 67 36 47 8
3 52 38 53 52 0
3 52 48 95 5 2
3 52 54 39 55 6
3 52 54 50 47 4
3 53 44 49 54 3
3 53 62 46 54 1
3 54 43 43 51 0
3 54 43 46 45 4
3 54 46 5 95 4
3 54 49 53 46 1
3 54 52 54 40 4
3 54 53 55 63 5
3 54 55 51 48 0
3 55 45 51 53 4
3 55 52 50 53 0
3 55 64 51 43 3
3 55 65 43 49 4
3 56 49 43 50 0
3 56 54 51 52 4
3 56 55 61 54 1
3 57 47 53 44 0
3 57 47 54 61 3
3 57 53 52 44 1
3 57 62 52 53 2
3 58 49 54 47 4
3 58 51 58 58 2
3 59 41 54 50 5
3 60 53 46 41 5
3 61 46 62 52 6
3 62 42 44 43 8
3 62 47 63 44 3
3 62 53 62 58 4
3 62 58 53 47 4
3 64 44 46 62 3
3 66 46 41 39 9
3 68 50 53 51 8
3 95 5 47 47 0
3 95 5 48 54 0
4 5 95 48 53 0
4 30 50 47 65 8
4 32 51 48 53 0
4 33 51 51 41 4
4 35 50 53 43 1
4 35 51 46 52 6
4 35 55 49 52 4
4 36 44 52 49 3
4 36 46 56 59 4
4 37 50 44 54 1
4 38 57 59 57 1
4 39 41 54 51 3
4 39 58 54 45 8
4 40 45 56 63 1
4 41 50 40 50 0
4 42 48 56 50 2
4 42 52 47 54 0
4 43 37 52 42 5
4 43 47 61 50 3
4 44 48 52 53 1
4 44 56 50 58 4
4 45 39 55 50 0
4 45 49 49 34 6
4 46 37 50 56 3
4 46 41 95 5 2
4 46 51 32 50 5
4 46 58 58 49 8
4 46 59 44 47 1
4 47 36 58 40 9
4 47 45 47 48 2
4 47 49 55 48 1
4 47 56 62 43 4
4 47 63 50 53 5
4 48 41 47 48 0
4 48 49 40 50 2
4 48 50 35 47 7
4 48 52 59 48 6
4 48 58 44 53 1
4 48 58 52 46 4
4 49 41 43 49 0
4 49 43 63 53 6
4 49 46 55 45 5
4 49 54 45 45 1
4 49 60 49 57 2
4 49 64 95 5 2
4 50 34 50 55 4
4 50 43 49 69 3
4 50 47 45 60 5
4 50 47 52 36 5
4 50 58 48 58 1
4 50 59 53 46 4
4 50 68 49 62 6
4 51 43 44 48 3
4 51 49 62 43 2
4 51 55 47 43 6
4 51 56 57 50 2
4 51 58 43 41 2
4 51 59 45 48 4
4 51 64 46 53 4
4 51 66 51 56 6
4 52 33 56 50 3
4 52 41 44 54 0
4 52 46 50 55 0
4 52 53 47 54 4
4 52 55 43 48 1
4 52 55 51 35 2
4 52 66 51 47 6
4 53 57 47 36 0
4 54 41 59 48 4
4 54 57 48 53 3
4 54 61 54 38 9
4 55 45 43 57 3
4 55 47 50 50 4
4 55 48 42 38 6
4 55 48 55 55 1
4 55 53 51 59 3
4 56 43 65 48 3
4 56 47 5 95 4
4 56 47 45 46 5
4 56 56 47 52 6
4 57 47 52 44 3
4 57 50 42 45 1
4 57 53 53 57 3
4 59 51 50 36 1
4 60 42 49 67 3
4 60 57 49 37 1
4 61 59 53 44 6
4 63 50 50 58 6
5 5 95 40 59 0
5 5 95 42 51 0
5 5 95 46 43 0
5 35 54 49 55 2
5 36 46 63 48 6
5 37 46 48 49 6
5 37 48 49 57 5
5 38 54 47 40 6
5 39 45 46 50 0
5 41 46 48 43 3
5 41 49 34 51 2
5 41 49 56 63 5
5 41 50 47 56 4
5 41 57 47 37 1
5 41 57 53 55 5
5 42 48 55 54 0
5 42 50 49 58 1
5 42 51 95 5 1
5 42 57 50 40 2
5 43 49 62 52 4
5 43 55 50 59 0
5 44 37 95 5 2
5 44 39 55 48 6
5 44 43 50 50 2
5 44 49 51 53 0
5 44 53 57 47 2
5 44 54 44 61 0
5 44 61 46 47 3
5 45 47 45 45 1
5 45 48 51 41 0
5 45 48 54 39 9
5 45 56 55 59 5
5 46 50 32 52 2
5 46 53 54 43 5
5 46 54 52 53 3
5 46 56 35 51 4
5 47 34 61 59 4
5 47 43 58 48 0
5 47 51 43 47 3
5 47 52 53 48 1
5 47 53 65 51 3
5 47 61 5 95 5
5 48 46 51 41 6
5 48 47 95 5 0
5 48 53 62 52 1
5 48 56 54 49 1
5 48 57 37 50 1
5 48 57 49 59 2
5 48 58 95 5 2
5 49 40 5 95 1
5 49 41 31 49 5
5 49 52 50 58 5
5 49 53 95 5 0
5 50 31 42 48 3
5 50 41 52 56 0
5 50 43 41 39 0
5 50 51 48 34 1
5 50 70 51 56 0
5 51 43 45 46 4
5 51 46 50 41 0
5 51 51 46 52 1
5 51 51 47 54 3
5 51 53 56 54 1
5 51 64 50 52 3
5 52 36 56 56 2
5 52 50 53 55 1
5 52 57 53 55 2
5 53 43 38 56 3
5 53 44 95 5 2
5 53 47 47 44 6
5 54 43 44 44 5
5 54 46 54 55 1
5 54 50 37 46 3
5 54 54 53 44 0
5 54 56 42 41 1
5 54 62 65 52 3
5 55 45 52 46 1
5 55 53 60 47 6
5 55 53 64 46 5
5 55 54 46 60 1
5 55 54 51 48 1
5 55 54 58 52 4
5 56 46 46 48 3
5 56 49 95 5 1
5 56 53 43 53 0
5 57 49 46 46 3
5 57 50 43 52 3
5 57 54 48 41 9
5 57 55 47 56 3
5 59 49 49 56 3
5 59 57 56 51 1
5 60 57 48 58 6
5 60 60 52 51 3
5 61 47 50 48 0
5 61 53 45 57 2
5 63 45 57 52 4
5 63 49 50 70 5
5 64 47 58 49 2
5 95 5 49 48 0
5 95 5 52 50 0
5 95 5 56 46 0
6 5 95 45 45 0
6 5 95 65 52 0
6 5 95 95 5 0
6 33 47 50 40 5
6 33 49 51 57 2
6 33 53 47 44 3
6 34 49 49 43 3
6 36 44 38 47 4
6 37 54 60 42 6
6 38 51 47 38 7
6 41 49 48 55 4
6 41 51 45 36 6
6 42 41 50 51 6
6 42 47 45 54 1
6 42 53 49 52 6
6 42 55 52 54 3
6 42 58 5 95 3
6 44 44 49 41 6
6 45 38 53 52 0
6 45 49 47 63 8
6 45 52 5 95 2
6 45 53 41 48 5
6 46 39 46 48 3
6 46 44 54 49 2
6 46 49 45 53 0
6 46 55 54 48 0
6 46 61 48 66 4
6 46 64 58 48 3
6 47 43 52 55 1
6 47 49 47 45 1
6 47 54 5 95 0
6 47 54 35 53 2
6 47 54 49 45 4
6 47 57 47 53 0
6 48 43 37 47 6
6 48 43 53 55 3
6 48 57 48 46 4
6 48 58 51 48 5
6 48 65 56 41 9
6 49 34 52 44 0
6 49 36 5 95 4
6 49 37 51 49 6
6 49 38 38 43 3
6 49 49 32 50 0
6 49 50 35 45 6
6 49 54 53 38 5
6 49 62 95 5 0
6 50 40 55 48 4
6 50 44 50 50 4
6 50 46 59 50 3
6 50 47 61 52 4
6 50 56 44 48 1
6 51 35 49 58 3
6 51 38 41 40 1
6 51 41 43 48 3
6 51 47 43 53 2
6 51 49 44 41 6
6 51 51 48 50 3
6 52 42 48 42 2
6 52 42 56 53 0
6 52 50 62 42 5
6 52 52 46 46 0
6 52 55 57 51 1
6 52 55 68 50 5
6 53 44 50 53 0
6 53 47 5 95 5
6 53 48 43 52 0
6 53 56 56 63 3
6 53 57 50 49 0
6 53 58 50 53 0
6 54 50 51 68 0
6 54 53 53 43 4
6 54 54 43 48 2
6 54 56 57 50 6
6 55 36 51 33 6
6 55 46 59 47 4
6 55 55 58 48 2
6 56 42 5 95 5
6 56 49 34 48 0
6 56 50 50 59 3
6 57 51 53 38 2
6 57 54 59 51 1
6 58 50 49 42 6
6 58 56 59 50 0
6 59 40 47 63 0
6 59 46 54 50 6
6 59 49 54 50 4
6 59 51 50 45 2
6 60 59 60 40 9
6 62 58 57 54 4
6 65 49 53 39 6
6 66 48 42 48 2
6 95 5 52 44 0
6 95 5 57 47 0
6 95 5 57 53 0
7 5 95 61 53 0
7 5 95 95 5 0
7 34 49 48 42 6
7 36 45 51 43 6
7 36 51 95 5 5
7 36 52 52 53 1
7 38 42 46 44 5
7 38 58 46 56 9
7 39 54 52 54 6
7 41 43 60 54 3
7 41 48 54 45 3
7 41 51 48 55 2
7 42 42 53 35 0
7 42 51 48 51 5
7 42 51 49 57 0
7 43 47 45 46 2
7 43 51 36 54 5
7 43 60 47 63 2
7 44 46 41 49 3
7 44 50 46 50 1
7 44 50 49 44 0
7 44 50 67 52 4
7 44 54 50 58 1
7 44 60 35 48 5
7 45 38 46 42 4
7 45 53 55 54 3
7 45 59 42 38 2
7 46 34 57 50 4
7 46 49 95 5 3
7 46 50 51 68 3
7 46 59 51 53 6
7 47 36 50 64 9
7 47 37 50 67 7
7 47 43 49 38 6
7 47 46 65 45 3
7 47 49 60 50 4
7 47 57 47 66 2
7 47 60 56 48 6
7 48 42 54 53 9
7 48 46 46 56 3
7 48 46 57 52 3
7 48 49 48 42 3
7 48 49 57 49 0
7 48 53 41 56 2
7 48 53 48 62 5
7 48 58 5 95 5
7 48 58 46 44 3
7 48 60 52 52 8
7 48 65 59 57 8
7 49 34 60 59 7
7 49 44 36 44 3
7 49 44 95 5 3
7 49 46 56 49 2
7 49 50 49 53 0
7 49 58 48 57 0
7 49 60 47 66 7
7 50 32 63 45 6
7 50 35 5 95 2
7 50 43 47 54 3
7 50 56 56 54 4
7 50 61 54 51 4
7 51 40 47 62 7
7 51 46 40 42 2
7 51 47 50 44 3
7 51 52 42 59 3
7 51 55 49 45 2
7 51 55 50 46 3
7 51 59 50 50 4
7 51 65 57 62 7
7 52 45 95 5 0
7 52 47 51 56 5
7 52 55 48 34 2
7 53 43 57 50 2
7 53 46 57 53 4
7 53 48 45 46 3
7 53 51 44 47 4
7 53 51 59 49 4
7 53 55 51 68 1
7 54 34 39 50 0
7 54 51 44 46 3
7 54 64 52 49 6
7 55 50 44 52 1
7 56 50 49 56 0
7 56 52 45 53 1
7 56 53 54 46 4
7 56 58 57 53 4
7 57 37 51 55 3
7 57 45 50 45 2
7 57 49 52 46 2
7 58 45 45 50 7
7 58 46 46 51 2
7 58 52 39 51 2
7 58 52 41 42 4
7 59 49 44 53 3
7 59 49 50 35 4
7 59 50 52 62 6
7 59 55 42 51 8
7 60 42 55 52 4
7 60 50 50 58 3
7 60 59 42 50 5
7 61 41 50 46 5
7 61 49 50 48 1
7 61 55 66 53 3
7 95 5 53 45 0
7 95 5 58 51 0
8 5 95 44 52 0
8 5 95 49 61 0
8 5 95 51 56 0
8 5 95 65 53 0
8 31 50 48 51 4
8 35 46 58 52 2
8 35 49 52 48 5
8 36 50 47 44 6
8 37 54 50 43 1
8 38 51 95 5 0
8 38 52 51 41 2
8 39 58 45 60 1
8 41 47 49 50 4
8 41 61 46 45 1
8 42 49 43 62 5
8 42 53 56 58 3
8 43 39 53 67 2
8 43 46 95 5 4
8 43 49 51 47 3
8 43 52 33 47 0
8 43 52 48 45 4
8 44 43 57 49 2
8 44 49 47 45 1
8 45 38 49 44 2
8 45 45 45 47 1
8 46 43 47 51 8
8 46 48 45 48 0
8 46 54 45 47 2
8 47 39 51 34 5
8 47 43 41 46 4
8 47 49 54 57 6
8 47 51 53 47 2
8 47 62 46 50 5
8 48 35 47 54 1
8 48 43 38 42 4
8 48 54 53 49 1
8 48 56 48 43 3
8 48 58 39 50 0
8 49 32 56 52 3
8 49 41 47 46 2
8 49 42 47 36 1
8 49 44 45 45 2
8 49 45 48 53 2
8 49 51 49 42 5
8 49 51 57 50 1
8 50 44 43 56 0
8 50 45 45 50 4
8 50 45 51 43 0
8 50 52 49 59 3
8 50 55 49 38 2
8 50 57 5 95 2
8 51 33 51 54 1
8 51 41 41 49 5
8 51 47 48 36 3
8 51 47 49 56 0
8 51 49 60 59 3
8 51 52 54 51 3
8 52 38 30 50 2
8 52 38 42 39 4
8 52 54 52 41 3
8 52 58 63 57 2
8 53 48 95 5 0
8 53 53 51 56 0
8 53 65 64 53 4
8 53 66 49 56 1
8 55 46 49 68 1
8 55 55 46 49 4
8 56 47 56 48 0
8 56 62 95 5 2
8 56 64 47 37 9
8 57 47 39 50 0
8 57 48 5 95 4
8 56 48 57 48 0
8 57 55 47 64 6
8 58 49 48 47 1
8 58 49 51 50 0
8 58 55 42 48 1
8 58 62 34 49 9
8 59 40 51 62 3
8 59 45 45 46 3
8 59 49 39 54 4
8 60 55 57 53 4
8 64 49 50 48 5
8 66 47 58 54 7
8 67 51 49 42 9
8 68 50 36 48 2
8 95 5 55 50 0
9 32 48 48 52 1
9 32 48 66 51 8
9 37 46 55 58 4
9 38 44 39 44 0
9 40 42 38 42 1
9 40 45 37 48 5
9 40 57 57 53 6
9 41 51 63 47 9
9 42 45 42 59 4
9 42 48 49 57 0
9 43 49 53 41 0
9 43 51 5 95 4
9 43 51 57 53 3
9 44 46 44 52 1
9 44 51 47 56 0
9 44 52 54 51 3
9 44 53 54 55 1
9 44 56 55 50 5
9 45 53 49 54 4
9 45 59 69 51 9
9 45 60 54 63 4
9 46 41 56 50 4
9 46 42 66 54 0
9 46 49 56 52 3
9 46 50 60 50 3
9 46 52 95 5 4
9 46 55 60 54 0
9 46 59 45 52 1
9 47 52 38 51 3
9 47 54 54 63 0
9 48 43 55 55 4
9 48 45 57 56 3
9 48 54 49 56 2
9 48 56 35 50 5
9 49 42 5 95 3
9 49 47 36 47 6
9 49 50 58 49 1
9 49 51 43 48 0
9 49 55 46 47 0
9 49 59 53 43 1
9 49 68 51 41 8
9 50 40 43 61 6
9 50 43 39 52 4
9 50 51 43 49 6
9 50 52 49 41 1
9 50 52 57 48 1
9 51 45 41 46 4
9 51 50 43 39 4
9 51 53 46 60 6
9 51 53 66 54 0
9 52 45 49 45 2
9 52 47 53 45 0
9 52 48 48 46 3
9 52 50 48 58 5
9 52 51 56 46 1
9 52 56 35 46 2
9 52 58 44 52 1
9 52 59 55 46 6
9 53 36 48 33 3
9 53 41 39 54 8
9 53 64 5 95 3
9 53 66 95 5 3
9 54 39 52 42 0
9 54 46 52 50 2
9 54 52 50 65 6
9 55 41 48 51 2
9 55 41 58 50 1
9 55 42 59 59 8
9 55 45 52 45 2
9 55 46 32 48 4
9 55 46 49 64 3
9 55 49 60 43 9
9 55 51 36 55 0
9 55 53 48 58 7
9 55 59 42 61 0
9 55 59 66 52 5
9 56 39 47 46 6
9 56 46 52 54 3
9 56 49 61 53 1
9 56 64 59 50 0
9 57 51 46 54 3
9 58 50 50 52 0
9 59 45 52 50 1
9 59 47 45 65 6
9 59 49 54 50 3
9 61 44 95 5 5
9 61 48 55 64 6
9 62 48 38 46 0
9 63 53 55 59 6
9 65 48 53 51 3
9 69 50 51 40 2
9 95 5 5 95 0
9 95 5 40 50 0
9 95 5 48 48 0
10 5 95 45 51 0
10 5 95 47 50 0
10 5 95 58 46 0
10 5 95 59 49 0
10 5 95 95 5 0
10 35 52 53 67 0
10 37 43 46 54 9
10 37 46 48 47 3
10 38 48 5 95 1
10 40 45 47 59 7
10 40 54 53 38 8
10 40 59 42 50 6
10 41 47 57 51 6
10 41 57 51 48 1
10 41 58 51 57 1
10 41 61 48 53 6
10 42 40 40 46 7
10 42 51 51 44 0
10 42 52 48 52 1
10 43 53 44 39 0
10 44 45 57 50 1
10 44 48 52 48 1
10 44 49 40 51 0
10 45 36 60 42 9
10 45 40 53 43 3
10 45 47 53 49 0
10 45 50 48 62 0
10 45 65 50 41 6
10 46 39 35 48 8
10 46 50 46 47 2
10 46 50 52 44 2
10 46 51 47 53 1
10 46 51 49 53 1
10 47 48 59 50 2
10 47 51 5 95 3
10 47 51 57 61 4
10 47 54 42 46 1
10 47 56 50 44 2
10 47 57 46 39 2
10 48 37 40 42 5
10 48 58 54 56 5
10 48 63 40 50 1
10 49 44 46 55 1
10 49 46 39 54 6
10 49 47 47 44 0
10 49 49 47 51 0
10 49 53 58 49 2
10 49 58 51 45 5
10 50 31 58 51 6
10 50 45 40 44 2
10 50 46 47 56 4
10 50 46 53 56 3
10 50 55 52 37 4
10 50 64 33 50 0
10 51 33 50 56 5
10 51 40 50 41 1
10 51 41 51 44 2
10 51 43 50 50 2
10 51 53 44 64 4
10 51 60 58 56 3
10 51 62 44 53 4
10 52 46 39 51 2
10 52 46 58 44 6
10 52 48 49 42 2
10 52 53 39 45 5
10 52 56 51 53 3
10 52 64 50 44 2
10 53 33 51 55 3
10 53 34 42 52 2
10 53 43 50 54 5
10 53 46 48 46 1
10 53 49 54 37 4
10 53 62 45 45 5
10 54 38 36 46 3
10 54 48 67 49 1
10 54 49 95 5 5
10 54 52 48 55 1
10 54 53 47 42 0
10 54 54 45 44 4
10 55 39 43 51 6
10 55 49 53 49 0
10 55 51 49 35 6
10 55 52 56 42 4
10 55 54 39 50 0
10 55 55 54 39 1
10 55 57 49 50 5
10 55 58 51 49 7
10 55 58 95 5 2
10 57 40 46 59 9
10 58 49 52 52 0
10 58 50 51 50 3
10 58 52 52 54 4
10 59 45 44 49 1
10 60 50 51 43 0
10 61 48 54 38 1
10 62 42 42 38 8
10 62 43 95 5 2
10 62 44 34 48 8
10 62 56 41 60 6
10 67 47 55 52 2
10 95 5 5 95 0
10 95 5 45 55 0
11 5 95 49 42 0
11 5 95 56 39 0
11 5 95 59 44 0
11 5 95 95 5 0
11 5 95 95 5 0
11 5 95 95 5 0
11 36 47 52 48 2
11 36 51 41 44 0
11 36 54 39 58 3
11 38 51 37 54 0
11 39 46 46 50 6
11 39 57 45 54 5
11 40 51 50 60 5
11 42 45 56 64 6
11 42 48 41 61 1
11 42 51 43 59 6
11 42 52 61 56 1
11 43 46 44 53 0
11 43 51 5 95 2
11 44 40 40 47 6
11 44 50 53 45 3
11 44 52 56 48 3
11 44 55 54 43 3
11 44 61 48 58 5
11 45 45 62 57 4
11 45 51 47 43 1
11 45 51 60 51 9
11 46 37 58 51 4
11 46 42 46 36 5
11 46 45 68 48 4
11 47 37 95 5 0
11 47 43 48 43 0
11 47 48 47 51 0
11 47 49 56 59 0
11 47 57 53 54 0
11 47 62 54 64 6
11 48 52 59 59 2
11 48 52 68 50 3
11 48 54 54 66 6
11 48 55 51 54 3
11 49 41 33 52 0
11 49 50 5 95 0
11 49 58 38 50 6
11 49 59 31 50 0
11 49 66 36 51 5
11 49 66 50 50 5
11 50 33 47 50 3
11 50 54 52 48 2
11 49 57 50 57 0
11 50 59 59 46 2
11 50 64 48 49 5
11 50 69 47 61 7
11 51 34 50 43 4
11 51 41 54 55 4
11 51 42 54 59 3
11 51 53 40 53 2
11 51 56 49 55 0
11 51 57 5 95 4
11 51 59 58 51 3
11 51 67 43 52 4
11 52 52 53 55 3
11 52 58 51 43 1
11 53 43 50 32 5
11 53 51 51 42 0
11 53 52 5 95 3
11 53 54 48 48 1
11 53 67 54 37 5
11 54 41 35 49 7
11 54 44 48 37 6
11 54 45 50 51 2
11 54 48 46 46 0
11 55 45 5 95 4
11 55 48 55 54 1
11 55 50 51 53 4
11 55 54 37 47 4
11 55 54 49 46 0
11 55 57 38 44 8
11 55 59 56 57 2
11 56 55 51 52 6
11 56 60 42 41 6
11 56 63 51 53 2
11 57 48 41 57 1
11 57 48 47 67 4
11 57 54 49 64 9
11 58 50 55 52 2
11 58 53 52 68 2
11 59 48 5 95 1
11 59 51 51 43 4
11 60 46 47 45 4
11 61 42 49 55 3
11 61 50 54 51 1
11 63 57 33 50 0
11 64 49 43 47 0
11 64 51 52 42 5
11 64 55 59 44 5
11 65 50 50 54 6
11 67 51 34 49 7
11 67 52 48 52 2
11 69 49 51 54 0
11 95 5 59 51 0
12 5 95 47 46 0
12 5 95 52 40 0
12 33 53 56 47 3
12 34 51 56 49 2
12 38 42 38 52 3
12 40 56 52 43 2
12 41 55 48 58 4
12 42 42 56 62 9
12 42 52 52 56 0
12 43 47 44 57 1
12 43 50 52 40 4
12 43 51 47 52 0
12 43 53 58 58 8
12 43 59 37 47 3
12 44 47 55 46 1
12 44 49 57 51 0
12 44 53 5 95 2
12 44 61 51 59 2
12 45 45 61 55 3
12 45 46 51 50 0
12 45 54 55 39 1
12 45 54 95 5 1
12 46 41 59 52 1
12 46 51 58 49 4
12 46 52 5 95 3
12 46 59 50 35 5
12 46 60 45 54 2
12 47 43 51 47 0
12 47 47 45 47 1
12 47 50 51 58 4
